,zero,one,two,three,four,five,six,seven,eight,nine,nums,chars,upper,lower,special,strength
96009,0,0,0,0,0,1,0,0,0,0,1,6,0,6,0,0
96010,0,0,0,0,1,0,0,0,0,0,1,9,0,9,0,1
96011,0,0,0,0,0,0,0,1,0,0,1,5,0,5,0,0
96012,1,3,0,0,0,0,0,0,0,2,6,4,0,4,0,1
96013,0,0,1,1,0,0,0,0,0,0,2,7,0,7,0,1
96014,0,0,1,0,1,2,1,0,1,0,6,4,0,4,0,1
96015,0,1,1,1,1,1,1,0,0,0,6,2,0,2,0,1
96016,1,0,0,0,1,1,1,0,0,1,5,3,0,3,0,1
96017,1,1,0,0,0,1,0,0,0,0,3,13,7,6,0,2
96018,1,0,1,0,0,0,0,0,0,0,2,10,0,10,0,1
96019,1,1,1,0,0,0,1,0,0,2,6,3,0,3,0,1
96020,0,1,0,0,0,1,1,0,1,0,4,6,0,6,0,1
96021,2,1,1,0,0,0,1,0,0,0,5,3,0,3,0,1
96022,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,1
96023,0,1,0,1,0,0,0,2,0,1,5,3,0,3,0,1
96024,0,0,0,0,0,0,0,0,1,1,2,7,0,7,0,1
96025,0,1,1,1,1,0,0,0,0,0,4,8,0,8,0,1
96026,1,2,0,0,0,0,0,0,0,0,3,15,1,14,1,2
96027,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1
96028,0,1,0,0,1,0,0,0,0,0,2,7,0,7,0,1
96029,0,0,0,2,0,0,0,0,0,0,2,14,7,7,0,2
96030,0,0,2,1,1,1,0,0,1,3,9,2,0,2,0,1
96031,0,0,0,0,2,0,0,1,0,0,3,3,0,3,0,0
96032,0,1,0,0,0,0,0,0,0,1,2,7,0,7,0,1
96033,1,0,0,0,0,1,1,0,0,0,3,13,8,5,0,2
96034,0,3,0,0,1,0,0,0,0,0,4,4,0,4,0,1
96035,0,1,0,0,0,0,1,0,0,0,2,8,0,8,0,1
96036,0,0,1,0,0,0,0,0,1,0,2,10,0,10,0,1
96037,0,1,2,0,0,0,0,0,0,0,3,7,0,7,0,1
96038,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
96039,0,1,1,1,1,1,1,0,0,0,6,12,0,12,1,2
96040,0,1,1,0,0,0,0,0,0,0,2,7,0,7,0,1
96041,0,0,0,0,0,0,0,0,1,1,2,5,0,5,0,0
96042,0,1,0,0,0,0,0,0,0,1,2,8,0,8,0,1
96043,1,1,1,2,0,0,3,0,0,1,9,6,0,6,2,2
96044,0,0,0,1,0,0,0,0,0,0,1,7,0,7,0,1
96045,1,1,0,0,0,0,0,0,0,0,2,7,0,7,0,1
96046,1,0,0,2,0,1,0,0,1,0,5,7,0,7,0,1
96047,0,0,0,1,1,0,0,0,0,0,2,8,0,8,0,1
96048,0,0,0,1,0,0,1,0,0,0,2,4,0,4,0,0
96049,1,0,0,0,0,0,1,0,0,1,3,5,0,5,0,1
96050,0,1,1,1,1,0,0,0,0,0,4,4,0,4,0,1
96051,0,1,0,1,0,0,0,0,0,0,2,6,0,6,0,1
96052,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96053,0,0,0,1,1,1,0,0,0,1,4,4,0,4,0,1
96054,0,1,0,0,0,0,1,0,0,1,3,7,0,7,0,1
96055,0,1,0,0,0,0,1,1,0,0,3,5,0,5,0,1
96056,1,2,2,1,0,0,0,0,1,1,8,2,0,2,0,1
96057,0,2,0,2,0,1,0,1,0,1,7,4,0,4,0,1
96058,0,0,0,1,0,0,1,0,1,0,3,9,0,9,0,1
96059,0,0,0,0,0,0,0,0,2,0,2,7,0,7,0,1
96060,0,0,0,1,1,0,1,1,1,1,6,4,0,4,0,1
96061,2,0,0,0,0,0,1,1,0,0,4,6,0,6,0,1
96062,1,1,1,2,0,0,0,0,0,2,7,4,0,4,0,1
96063,1,0,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96064,1,1,0,0,1,0,0,1,0,0,4,4,0,4,0,1
96065,1,0,0,0,0,2,0,0,0,0,3,7,0,7,0,1
96066,0,0,1,0,1,1,1,0,1,0,5,3,0,3,0,1
96067,0,1,1,1,1,1,1,0,0,0,6,5,0,5,0,1
96068,0,0,1,0,0,0,0,1,0,0,2,6,0,6,0,1
96069,1,1,0,2,0,1,0,1,0,0,6,9,2,7,0,2
96070,0,0,1,1,0,0,0,0,0,0,2,7,0,7,0,1
96071,1,1,1,0,0,0,1,1,0,1,6,3,0,3,0,1
96072,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
96073,0,0,0,0,0,0,0,1,0,0,1,9,0,9,0,1
96074,0,0,0,0,0,0,1,0,0,0,1,11,0,11,0,1
96075,0,1,0,0,1,1,0,0,0,0,3,6,0,6,0,1
96076,1,0,0,2,1,1,1,2,0,1,9,1,0,1,0,1
96077,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0
96078,2,1,0,0,1,0,0,1,1,1,7,2,0,2,0,1
96079,0,1,0,1,0,0,0,1,0,0,3,7,0,7,0,1
96080,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96081,1,0,0,0,0,0,0,1,1,0,3,7,0,7,0,1
96082,0,0,0,0,0,0,0,1,0,0,1,7,0,7,0,1
96083,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
96084,0,1,0,0,0,0,0,0,1,0,2,5,0,5,0,0
96085,1,2,0,1,2,3,0,1,2,0,12,1,0,1,1,2
96086,0,0,1,1,0,0,0,0,0,0,2,14,8,6,0,2
96087,0,1,0,0,1,1,0,1,1,0,5,3,3,0,0,1
96088,0,0,0,0,0,0,0,0,1,2,3,7,0,7,0,1
96089,1,0,0,1,0,1,0,0,1,0,4,12,7,5,0,2
96090,1,0,0,0,1,0,0,0,0,0,2,7,0,7,0,1
96091,0,0,0,0,0,1,0,0,0,0,1,6,0,6,0,0
96092,1,2,1,1,0,1,2,1,1,0,10,1,0,1,0,1
96093,0,0,0,1,0,1,0,0,0,0,2,14,10,4,0,2
96094,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,1
96095,0,0,0,0,2,0,0,0,0,0,2,7,0,7,0,1
96096,0,0,1,1,0,0,0,0,0,0,2,7,0,7,0,1
96097,1,1,0,1,1,1,0,0,0,0,5,3,0,3,0,1
96098,1,1,0,0,0,0,0,1,1,1,5,5,0,5,0,1
96099,0,1,1,1,0,0,0,0,0,0,3,5,0,5,0,1
96100,0,0,0,1,0,1,0,1,0,0,3,9,0,9,0,1
96101,0,0,0,1,0,0,0,1,1,0,3,6,0,6,0,1
96102,2,1,0,0,1,0,0,0,0,0,4,6,0,6,0,1
96103,0,3,0,0,0,0,0,1,0,0,4,6,0,6,0,1
96104,0,1,0,0,0,0,0,0,1,1,3,6,0,6,0,1
96105,0,0,0,1,1,0,0,1,0,0,3,7,0,7,0,1
96106,1,1,0,0,0,0,2,0,0,0,4,7,0,7,0,1
96107,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
96108,0,1,1,1,1,1,0,0,0,0,5,10,5,5,0,2
96109,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96110,1,0,1,0,0,0,0,0,0,0,2,8,0,8,0,1
96111,1,1,1,0,0,0,0,0,0,0,3,6,0,6,0,1
96112,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,1
96113,1,1,0,1,0,0,1,0,0,0,4,6,0,6,0,1
96114,2,0,0,1,1,0,0,0,0,1,5,3,0,3,0,1
96115,0,0,0,0,0,0,0,2,0,1,3,12,2,10,4,2
96116,0,1,1,0,0,0,0,0,1,0,3,7,0,7,0,1
96117,0,1,0,0,0,0,0,0,0,1,2,5,0,5,0,0
96118,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96119,0,0,0,0,0,0,1,0,0,0,1,9,0,9,0,1
96120,0,2,1,0,0,0,0,0,0,0,3,6,0,6,0,1
96121,0,0,1,0,0,0,0,0,0,0,1,15,10,5,0,2
96122,1,1,0,0,0,0,0,0,0,0,2,6,0,6,0,1
96123,0,1,1,1,0,0,0,0,0,0,3,3,0,3,0,0
96124,1,0,0,0,1,0,0,0,0,0,2,14,6,8,0,2
96125,1,1,0,1,1,0,0,0,0,2,6,2,0,2,0,1
96126,0,1,1,0,0,0,0,0,0,0,2,4,0,4,0,0
96127,0,0,1,0,1,0,0,1,0,0,3,7,0,7,0,1
96128,0,0,0,0,1,0,0,0,0,0,1,8,0,8,0,1
96129,0,2,0,1,1,2,0,0,1,1,8,1,0,1,0,1
96130,0,2,0,0,0,0,0,1,0,1,4,8,0,8,0,1
96131,0,0,1,0,0,0,0,0,1,0,2,9,0,9,0,1
96132,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96133,0,1,0,2,0,0,0,1,0,1,5,4,0,4,0,1
96134,0,1,1,1,1,1,0,0,0,0,5,4,0,4,0,1
96135,0,1,1,0,0,2,0,0,0,1,5,8,0,8,0,1
96136,0,3,2,0,0,1,1,0,0,1,8,2,0,2,0,1
96137,2,3,0,0,0,0,0,1,0,0,6,2,0,2,0,1
96138,0,0,1,0,0,0,0,0,1,0,2,10,0,10,0,1
96139,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
96140,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96141,1,2,0,0,0,0,2,0,0,1,6,3,0,3,0,1
96142,1,0,0,0,1,0,0,0,1,0,3,6,0,6,0,1
96143,0,1,0,0,0,0,1,0,0,0,2,7,0,7,0,1
96144,0,1,1,0,0,0,0,0,0,0,2,5,0,5,0,0
96145,0,0,0,1,0,0,0,1,0,0,2,14,11,3,0,2
96146,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96147,0,0,0,1,1,0,0,0,0,0,2,4,0,4,0,0
96148,0,0,0,0,0,1,1,0,2,0,4,4,0,4,0,1
96149,0,1,0,0,0,0,0,1,0,0,2,4,0,4,0,0
96150,0,0,1,0,0,0,0,0,0,0,1,8,0,8,0,1
96151,0,1,1,1,1,1,1,1,1,1,9,3,0,3,0,1
96152,0,0,1,0,0,0,0,0,2,0,3,6,0,6,0,1
96153,0,0,0,1,0,0,0,0,0,0,1,6,0,6,0,0
96154,0,0,0,0,0,1,0,0,0,0,1,8,0,8,0,1
96155,0,0,0,0,0,1,0,0,0,1,2,8,0,8,0,1
96156,0,0,0,0,0,0,0,0,0,1,1,10,0,10,0,1
96157,0,0,0,0,1,0,0,0,0,0,1,8,0,8,0,1
96158,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
96159,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
96160,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,1
96161,2,1,0,0,1,0,1,1,3,1,10,1,1,0,0,1
96162,1,1,0,0,1,1,0,1,1,0,6,7,0,7,0,1
96163,0,0,0,0,1,0,1,0,0,0,2,9,0,9,0,1
96164,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
96165,0,0,1,0,0,0,0,0,0,1,2,4,0,4,0,0
96166,0,0,1,1,0,0,0,0,1,0,3,7,0,7,0,1
96167,0,0,0,0,0,0,1,0,0,0,1,15,6,9,0,2
96168,0,0,0,0,0,0,0,0,0,2,2,5,0,5,0,0
96169,0,0,0,1,0,1,0,0,1,0,3,9,0,9,0,1
96170,0,0,0,1,0,0,1,1,0,0,3,7,0,7,0,1
96171,0,1,0,1,0,1,0,0,0,0,3,11,0,11,1,2
96172,2,0,0,0,0,0,0,0,0,0,2,11,0,11,3,2
96173,0,1,1,1,0,0,0,0,0,0,3,5,0,5,0,1
96174,0,0,1,0,0,1,0,0,1,0,3,5,0,5,0,1
96175,0,0,1,0,2,2,0,1,0,0,6,5,0,5,0,1
96176,0,2,2,1,0,0,0,0,0,0,5,4,0,4,0,1
96177,0,1,0,0,1,0,0,0,0,1,3,5,0,5,0,1
96178,0,0,1,0,1,0,0,0,0,1,3,5,0,5,0,1
96179,4,1,0,0,0,0,0,0,0,0,5,5,0,5,0,1
96180,0,0,0,0,0,0,0,0,0,2,2,8,0,8,0,1
96181,0,0,0,1,0,0,0,0,1,0,2,9,0,9,0,1
96182,1,0,0,0,2,0,0,1,0,0,4,8,0,8,0,1
96183,0,1,1,1,1,1,1,0,0,0,6,3,0,3,0,1
96184,0,0,0,0,1,1,1,0,0,0,3,7,0,7,0,1
96185,0,0,1,0,0,1,0,0,0,0,2,7,0,7,0,1
96186,0,1,0,1,0,0,0,1,0,0,3,6,0,6,0,1
96187,0,1,0,0,2,0,1,0,0,0,4,5,0,5,0,1
96188,0,1,0,0,0,0,1,1,0,0,3,6,0,6,0,1
96189,1,2,0,1,0,1,0,0,1,1,7,1,0,1,0,1
96190,0,0,1,0,0,0,0,0,0,0,1,8,0,8,0,1
96191,0,1,0,0,0,0,0,0,0,3,4,9,0,9,0,1
96192,0,1,0,0,0,1,0,0,0,0,2,8,0,8,0,1
96193,0,1,1,0,0,0,0,0,0,0,2,6,0,6,0,1
96194,0,0,1,0,0,0,0,0,0,0,1,9,0,9,0,1
96195,0,1,0,0,0,0,0,0,0,1,2,7,0,7,0,1
96196,0,1,0,0,0,0,0,0,0,0,1,10,0,10,0,1
96197,2,1,1,0,0,0,0,0,0,0,4,8,0,8,0,1
96198,0,0,0,1,0,0,0,0,0,0,1,15,5,10,0,2
96199,0,0,0,0,1,0,0,1,1,0,3,6,0,6,0,1
96200,1,0,1,0,0,0,0,0,1,0,3,9,0,9,0,1
96201,0,0,0,0,0,0,0,1,0,0,1,8,0,8,0,1
96202,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,1
96203,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
96204,1,2,1,0,1,0,0,0,0,0,5,4,0,4,0,1
96205,0,0,0,0,0,0,1,0,0,1,2,8,0,8,0,1
96206,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96207,0,1,1,1,1,1,1,0,0,0,6,3,0,3,0,1
96208,0,2,2,2,2,0,0,0,0,0,8,3,0,3,0,1
96209,0,1,0,0,0,0,1,0,0,1,3,6,0,6,0,1
96210,0,0,2,0,0,2,0,0,0,0,4,8,0,8,0,1
96211,0,0,0,1,0,0,0,0,0,0,1,7,0,7,0,1
96212,1,1,1,1,0,0,0,0,0,2,6,9,5,4,0,2
96213,0,0,0,0,0,0,0,1,0,1,2,6,0,6,0,1
96214,2,0,2,1,0,0,0,0,1,0,6,5,0,5,0,1
96215,0,1,0,0,0,0,1,0,0,2,4,2,0,2,0,0
96216,0,0,0,0,1,0,0,1,0,0,2,5,0,5,0,0
96217,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96218,0,1,0,0,0,0,0,0,0,0,1,11,0,11,0,1
96219,0,0,0,0,1,0,1,0,1,0,3,8,0,8,0,1
96220,0,1,1,2,1,2,1,1,0,0,9,2,0,2,0,1
96221,0,1,2,1,0,1,0,1,2,1,9,3,0,3,0,1
96222,1,0,0,0,0,0,0,0,1,0,2,8,0,8,0,1
96223,1,0,0,0,0,0,0,0,0,1,2,5,0,5,0,0
96224,0,0,0,0,0,0,0,1,0,0,1,10,0,10,0,1
96225,0,2,2,0,0,0,0,0,0,0,4,4,0,4,0,1
96226,0,3,0,1,1,0,1,0,0,0,6,3,0,3,0,1
96227,1,1,2,0,0,0,0,0,0,0,4,6,0,6,0,1
96228,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,1
96229,2,1,1,0,0,0,0,0,0,0,4,8,0,8,0,1
96230,0,1,1,1,1,1,0,0,0,0,5,8,0,8,0,1
96231,2,0,0,0,0,0,0,0,0,1,3,5,0,5,0,1
96232,0,1,0,0,0,0,1,1,0,1,4,6,0,6,0,1
96233,0,1,0,0,1,0,1,0,0,1,4,8,0,8,0,1
96234,0,1,0,0,1,0,1,0,0,0,3,7,0,7,0,1
96235,1,0,0,1,3,0,0,0,0,1,6,3,0,3,0,1
96236,0,0,1,0,0,0,0,1,0,0,2,9,0,9,0,1
96237,0,0,0,0,0,0,0,0,1,0,1,7,0,7,0,1
96238,1,1,0,0,0,0,1,0,0,0,3,8,0,8,0,1
96239,1,0,0,0,0,0,1,0,1,0,3,7,0,7,0,1
96240,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
96241,0,0,1,0,0,0,0,1,1,0,3,5,0,5,0,1
96242,0,2,0,0,0,0,0,0,0,0,2,9,0,9,0,1
96243,0,1,1,0,0,0,0,0,0,0,2,7,0,7,0,1
96244,1,1,0,0,0,0,0,1,0,1,4,5,0,5,0,1
96245,2,2,1,2,0,0,0,0,0,0,7,7,1,6,0,2
96246,0,0,1,0,0,2,0,0,0,0,3,5,0,5,0,1
96247,2,0,0,0,0,0,0,0,0,0,2,5,0,5,0,0
96248,0,0,0,0,0,1,0,0,0,1,2,4,0,4,0,0
96249,1,0,1,0,0,0,0,1,0,0,3,5,0,5,0,1
96250,2,0,1,0,0,0,0,0,0,1,4,6,0,6,0,1
96251,0,0,1,0,0,1,2,1,1,0,6,3,0,3,0,1
96252,0,1,0,1,0,0,0,2,0,1,5,5,0,5,0,1
96253,0,0,1,0,1,1,0,0,0,0,3,7,0,7,0,1
96254,0,0,0,0,1,1,0,1,0,0,3,13,8,5,0,2
96255,0,0,0,0,0,1,0,0,0,0,1,9,0,9,0,1
96256,1,1,1,0,1,0,0,0,0,0,4,7,0,7,0,1
96257,0,0,0,0,0,0,1,0,0,1,2,5,5,0,0,0
96258,0,2,0,0,2,0,0,0,0,0,4,8,0,8,0,1
96259,2,0,1,0,0,0,0,0,1,0,4,8,0,8,0,1
96260,1,0,2,1,0,0,0,1,1,0,6,6,0,6,0,1
96261,0,0,0,3,0,0,0,0,0,0,3,5,0,5,0,1
96262,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0
96263,0,0,1,1,0,0,0,0,0,1,3,7,0,7,0,1
96264,0,1,0,0,0,0,0,2,0,1,4,6,0,6,0,1
96265,1,0,0,0,1,0,0,0,0,1,3,13,6,7,0,2
96266,0,0,0,0,0,1,0,2,0,1,4,2,0,2,0,0
96267,0,0,0,1,0,0,0,0,0,0,1,6,0,6,0,0
96268,0,1,1,1,1,1,1,0,0,0,6,4,0,4,0,1
96269,0,0,0,0,0,1,0,0,0,1,2,8,0,8,0,1
96270,1,1,1,0,1,0,0,0,0,0,4,12,1,11,0,2
96271,0,1,1,1,0,0,0,0,0,0,3,8,0,8,0,1
96272,0,0,0,0,1,1,0,0,0,0,2,7,0,7,0,1
96273,0,0,0,0,0,0,1,0,0,0,1,6,0,6,0,0
96274,0,0,0,0,0,0,0,0,1,0,1,6,0,6,0,0
96275,0,2,1,0,0,0,1,0,1,0,5,5,0,5,0,1
96276,0,0,0,0,0,1,0,0,0,0,1,7,0,7,0,1
96277,0,0,0,0,0,0,1,0,1,0,2,5,0,5,0,0
96278,0,0,1,0,0,0,0,0,0,1,2,8,0,8,0,1
96279,2,0,1,1,0,0,0,0,0,0,4,6,0,6,0,1
96280,1,1,0,0,0,0,0,0,2,0,4,7,0,7,0,1
96281,1,1,0,0,1,0,0,0,1,1,5,11,9,2,0,2
96282,0,0,1,0,1,0,0,0,0,0,2,6,0,6,0,1
96283,0,1,0,0,0,0,0,1,0,1,3,13,4,9,0,2
96284,1,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0
96285,0,0,1,0,1,0,2,1,0,2,7,2,0,2,0,1
96286,0,2,2,0,0,0,0,0,0,0,4,2,0,2,0,0
96287,0,0,0,1,1,0,0,0,0,0,2,7,0,7,0,1
96288,0,1,0,1,0,0,0,0,1,0,3,7,0,7,0,1
96289,0,0,0,0,0,0,0,1,1,0,2,5,0,5,0,0
96290,1,0,1,0,0,0,0,0,0,0,2,5,0,5,0,0
96291,0,1,0,0,0,0,0,0,0,0,1,15,8,7,0,2
96292,4,0,0,0,0,0,0,0,0,0,4,6,0,6,0,1
96293,0,0,0,0,0,1,0,0,0,0,1,5,0,5,0,0
96294,0,1,0,1,0,0,0,0,0,0,2,14,8,6,0,2
96295,1,1,0,0,0,0,0,0,0,0,2,5,0,5,0,0
96296,0,1,1,0,0,0,0,0,0,0,2,4,0,4,0,0
96297,0,2,0,0,0,0,0,0,0,0,2,14,5,9,0,2
96298,0,1,0,1,0,0,0,0,0,0,2,14,10,4,0,2
96299,0,0,0,0,0,1,0,0,1,1,3,7,0,7,0,1
96300,0,1,1,1,0,0,0,0,0,0,3,11,1,10,0,2
96301,0,1,0,0,0,0,0,1,0,0,2,14,8,6,0,2
96302,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,1
96303,0,0,0,1,0,0,1,0,0,1,3,6,0,6,0,1
96304,0,0,1,1,0,0,0,0,0,0,2,8,0,8,0,1
96305,2,0,1,0,0,0,0,0,0,1,4,5,0,5,0,1
96306,0,0,1,0,0,0,0,0,0,1,2,7,0,7,0,1
96307,0,1,1,1,0,0,0,0,0,0,3,5,0,5,0,1
96308,0,1,1,1,1,1,1,0,0,0,6,5,0,5,0,1
96309,0,0,3,1,1,0,0,0,1,2,8,2,0,2,0,1
96310,2,0,2,0,0,0,0,0,0,0,4,6,0,6,0,1
96311,0,0,0,0,1,0,0,0,0,0,1,5,0,5,0,0
96312,0,0,1,1,0,0,1,0,0,1,4,12,6,6,0,2
96313,0,2,1,0,0,1,0,0,1,1,6,3,0,3,0,1
96314,0,0,0,1,1,0,0,0,0,0,2,8,0,8,0,1
96315,0,1,0,0,0,0,0,0,0,0,1,9,0,9,0,1
96316,1,2,0,1,2,0,0,1,0,1,8,6,1,5,0,2
96317,0,1,0,0,0,2,0,0,0,0,3,5,0,5,0,1
96318,1,1,0,0,0,0,0,0,0,0,2,9,0,9,0,1
96319,0,0,0,1,0,0,0,0,1,0,2,14,6,8,0,2
96320,2,1,0,0,0,0,0,0,0,0,3,6,0,6,0,1
96321,0,1,1,0,0,0,0,0,0,2,4,6,0,6,0,1
96322,0,3,0,0,0,0,0,0,0,0,3,13,7,6,0,2
96323,0,1,0,0,0,0,0,1,2,0,4,4,0,4,0,1
96324,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
96325,0,2,1,1,0,0,0,0,0,0,4,5,0,5,0,1
96326,0,0,2,0,0,1,0,1,0,1,5,7,0,7,0,1
96327,0,1,1,0,0,0,0,0,0,0,2,7,0,7,0,1
96328,2,2,0,0,2,0,0,0,0,2,8,5,0,5,0,1
96329,0,1,0,0,0,0,0,0,0,0,1,6,0,6,0,0
96330,0,0,0,0,0,1,0,1,0,0,2,6,0,6,0,1
96331,1,0,3,1,1,0,0,1,1,1,9,3,0,3,0,1
96332,2,1,0,0,0,0,0,0,0,0,3,10,0,10,1,2
96333,0,0,0,0,0,0,0,0,0,2,2,6,0,6,0,1
96334,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96335,0,1,0,1,0,1,0,1,0,0,4,12,6,6,0,2
96336,0,0,2,0,0,0,0,0,0,0,2,7,0,7,0,1
96337,0,0,0,0,0,0,1,0,0,1,2,4,0,4,0,0
96338,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96339,0,1,1,0,0,0,0,0,1,1,4,5,0,5,0,1
96340,0,0,0,0,1,0,0,0,1,0,2,8,0,8,0,1
96341,1,2,0,0,0,0,0,0,0,0,3,13,6,7,0,2
96342,0,1,0,2,0,0,0,0,0,0,3,13,5,8,0,2
96343,0,1,0,0,1,0,0,0,0,0,2,14,10,4,0,2
96344,0,0,1,1,1,1,1,0,1,2,8,5,0,5,0,1
96345,0,0,0,1,0,0,0,0,0,0,1,15,8,7,0,2
96346,0,1,3,2,0,0,1,0,0,1,8,2,0,2,0,1
96347,1,1,1,0,1,1,0,0,1,1,7,4,0,4,0,1
96348,0,1,1,0,1,1,0,0,1,0,5,11,6,5,0,2
96349,1,2,2,1,0,1,0,0,2,0,9,2,0,2,0,1
96350,2,1,0,1,1,2,1,0,1,1,10,1,0,1,0,1
96351,0,0,0,0,1,1,0,0,0,0,2,8,0,8,0,1
96352,0,1,0,0,0,0,0,0,0,0,1,13,0,13,1,2
96353,0,0,0,1,0,0,0,0,1,1,3,5,0,5,0,1
96354,0,0,2,0,0,0,0,1,0,0,3,5,0,5,0,1
96355,0,0,0,0,0,0,2,0,0,1,3,7,0,7,0,1
96356,0,2,0,0,0,0,0,0,0,1,3,6,0,6,0,1
96357,0,1,0,0,0,0,0,0,0,0,1,10,0,10,0,1
96358,0,0,1,2,0,0,1,0,0,0,4,13,0,13,1,2
96359,0,0,0,1,0,1,0,0,1,0,3,9,0,9,0,1
96360,0,0,0,0,0,0,0,1,0,1,2,6,0,6,0,1
96361,0,1,1,1,1,0,0,0,0,0,4,4,0,4,0,1
96362,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
96363,0,0,0,1,2,0,0,1,1,1,6,2,0,2,0,1
96364,0,0,0,0,0,0,1,0,0,1,2,6,0,6,0,1
96365,0,2,0,0,1,0,0,0,0,0,3,8,0,8,0,1
96366,0,0,0,0,0,0,0,1,1,0,2,12,0,12,1,2
96367,0,0,0,0,1,0,0,0,0,0,1,7,0,7,0,1
96368,2,0,0,0,0,1,1,0,0,0,4,7,0,7,0,1
96369,0,0,0,1,1,0,0,0,0,1,3,7,0,7,0,1
96370,0,0,2,0,0,0,0,0,0,0,2,5,0,5,0,0
96371,0,0,1,1,0,0,0,0,1,1,4,5,0,5,0,1
96372,0,1,1,1,1,1,0,0,0,0,5,6,0,6,0,1
96373,0,0,1,0,1,0,0,0,0,0,2,14,8,6,0,2
96374,0,1,0,0,0,0,0,0,1,0,2,14,6,8,0,2
96375,0,0,1,1,0,0,0,1,0,0,3,9,0,9,0,1
96376,0,0,2,1,0,0,0,0,0,0,3,10,0,10,0,1
96377,0,0,0,0,0,1,0,0,3,0,4,5,0,5,0,1
96378,0,0,0,0,0,0,0,0,1,2,3,7,0,7,0,1
96379,0,2,0,0,0,0,0,0,0,0,2,8,0,8,0,1
96380,0,0,0,2,2,1,0,1,0,0,6,4,0,4,0,1
96381,0,1,0,0,0,0,0,0,0,0,1,7,0,7,0,1
96382,0,0,1,0,0,0,1,0,1,0,3,5,0,5,0,1
96383,0,0,1,1,1,0,0,0,1,0,4,10,6,4,0,2
96384,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
96385,0,1,1,0,0,2,0,0,0,0,4,4,0,4,0,1
96386,0,0,1,0,1,0,0,0,0,1,3,5,0,5,0,1
96387,0,0,0,0,0,0,0,2,0,0,2,8,0,8,0,1
96388,1,0,0,0,0,0,0,0,0,1,2,5,0,5,0,0
96389,0,0,0,0,0,1,1,2,0,0,4,12,5,7,0,2
96390,0,1,0,0,0,0,0,0,0,0,1,8,0,8,0,1
96391,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0
96392,1,1,0,0,1,0,0,0,0,0,3,13,8,5,0,2
96393,1,1,1,0,0,0,0,0,0,0,3,13,5,8,0,2
96394,0,0,0,1,0,0,0,0,0,0,1,15,10,5,0,2
96395,1,1,0,0,0,0,0,0,0,0,2,4,0,4,0,0
96396,2,1,0,0,0,0,0,0,0,1,4,2,0,2,0,0
96397,0,0,1,0,1,0,0,0,0,1,3,7,0,7,0,1
96398,0,0,1,0,1,0,0,0,0,0,2,6,0,6,0,1
96399,1,0,0,0,1,0,0,0,0,0,2,14,8,6,0,2
96400,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
96401,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0
96402,0,1,4,1,0,0,1,2,0,0,9,1,0,1,0,1
96403,0,0,1,0,0,0,0,0,0,0,1,8,0,8,0,1
96404,0,1,1,1,0,0,0,0,0,0,3,7,0,7,0,1
96405,0,0,1,0,0,0,0,0,1,0,2,4,0,4,0,0
96406,0,1,1,1,0,0,0,0,0,0,3,6,0,6,0,1
